time	V(n004)	V(n007)
1.272531419254920e-003	-6.326361e-002	-5.000000e+000
1.274079720170554e-003	-6.160446e-002	-5.000000e+000
1.275473655293779e-003	-5.881244e-002	-5.000000e+000
1.276926606667445e-003	-5.476699e-002	-5.000000e+000
1.278287288457961e-003	-5.016662e-002	-5.000000e+000
1.279685774136903e-003	-4.485037e-002	-5.000000e+000
1.281052201278460e-003	-3.934371e-002	-5.000000e+000
1.282439000819520e-003	-3.369832e-002	-5.000000e+000
1.283927713731084e-003	-2.785345e-002	-5.000000e+000
1.285339627886459e-003	-2.277769e-002	-5.000000e+000
1.286870331322053e-003	-1.804014e-002	-5.000000e+000
1.288402771043820e-003	-1.427377e-002	-5.000000e+000
1.289916827723887e-003	-1.167435e-002	-5.000000e+000
1.291411044402564e-003	-1.029773e-002	-5.000000e+000
1.292934467759370e-003	-1.011122e-002	-5.000000e+000
1.294406571732897e-003	-1.105965e-002	-5.000000e+000
1.295913175282771e-003	-1.307819e-002	-5.000000e+000
1.297376409148422e-003	-1.590477e-002	-5.000000e+000
1.298874065847113e-003	-1.950130e-002	-5.000000e+000
1.300360230281916e-003	-2.355408e-002	-5.000000e+000
1.301871100709373e-003	-2.793502e-002	-5.000000e+000
1.303537575684987e-003	-3.278408e-002	-5.000000e+000
1.305085659119932e-003	-3.703532e-002	-5.000000e+000
1.306840306365426e-003	-4.128447e-002	-5.000000e+000
1.308542195160151e-003	-4.460714e-002	-5.000000e+000
1.310293414930337e-003	-4.700698e-002	-5.000000e+000
1.312016259203495e-003	-4.825753e-002	-5.000000e+000
1.313770352164618e-003	-4.837579e-002	-5.000000e+000
1.315464392382339e-003	-4.742781e-002	-5.000000e+000
1.317207116043135e-003	-4.547870e-002	-5.000000e+000
1.318974104830030e-003	-4.270645e-002	-5.000000e+000
1.320698930846997e-003	-3.944457e-002	-5.000000e+000
1.322449296919437e-003	-3.582796e-002	-5.000000e+000
1.324233067508607e-003	-3.211332e-002	-5.000000e+000
1.326176854869887e-003	-2.833414e-002	-5.000000e+000
1.328041915537459e-003	-2.525146e-002	-5.000000e+000
1.330062951086973e-003	-2.273465e-002	-5.000000e+000
1.331914128915379e-003	-2.132402e-002	-5.000000e+000
1.333784452032636e-003	-2.086397e-002	-5.000000e+000
1.335638731257895e-003	-2.133144e-002	-5.000000e+000
1.337525702970843e-003	-2.265699e-002	-5.000000e+000
1.339382569419762e-003	-2.464874e-002	-5.000000e+000
1.341284195746688e-003	-2.719421e-002	-5.000000e+000
1.343199287236933e-003	-3.003101e-002	-5.000000e+000
1.345143680827472e-003	-3.292956e-002	-5.000000e+000
1.347284962967862e-003	-3.585893e-002	-5.000000e+000
1.349332753436322e-003	-3.814750e-002	-5.000000e+000
1.351549446715713e-003	-3.983235e-002	-5.000000e+000
1.353884699268118e-003	-4.063866e-002	-5.000000e+000
1.356058868252659e-003	-4.045844e-002	-5.000000e+000
1.358209780949499e-003	-3.945322e-002	-5.000000e+000
1.360209474397895e-003	-3.792462e-002	-5.000000e+000
1.362004358902463e-003	-3.618957e-002	-5.000000e+000
1.363794761260732e-003	-3.427023e-002	-5.000000e+000
1.365618160242011e-003	-3.229003e-002	-5.000000e+000
1.367517656216036e-003	-3.036316e-002	-5.000000e+000
1.369490893985046e-003	-2.866235e-002	-5.000000e+000
1.371514303777280e-003	-2.735909e-002	-5.000000e+000
1.373468213583701e-003	-2.663227e-002	-5.000000e+000
1.375716067396664e-003	-2.645008e-002	-5.000000e+000
1.377749395971877e-003	-2.686063e-002	-5.000000e+000
1.379879445018816e-003	-2.782612e-002	-5.000000e+000
1.382048941727378e-003	-2.921639e-002	-5.000000e+000
1.384435045959576e-003	-3.100940e-002	-5.000000e+000
1.386649154604800e-003	-3.270852e-002	-5.000000e+000
1.389237420806138e-003	-3.449576e-002	-5.000000e+000
1.391650087900928e-003	-3.576216e-002	-5.000000e+000
1.394267091139152e-003	-3.652503e-002	-5.000000e+000
1.397051272449808e-003	-3.662050e-002	-5.000000e+000
1.399619275591693e-003	-3.607616e-002	-5.000000e+000
1.402251333870455e-003	-3.500265e-002	-5.000000e+000
1.404923780753985e-003	-3.360566e-002	-5.000000e+000
1.407853468253985e-003	-3.200334e-002	-5.000000e+000
1.410586671358695e-003	-3.070178e-002	-5.000000e+000
1.413516358858695e-003	-2.974069e-002	-5.000000e+000
1.416446046358695e-003	-2.934995e-002	-5.000000e+000
1.419375733858695e-003	-2.955799e-002	-5.000000e+000
1.422305421358695e-003	-3.027497e-002	-5.000000e+000
1.425235108858695e-003	-3.132482e-002	-5.000000e+000
1.428164796358695e-003	-3.248514e-002	-5.000000e+000
1.431094483858695e-003	-3.353221e-002	-5.000000e+000
1.434024171358695e-003	-3.428243e-002	-5.000000e+000
1.436953858858694e-003	-3.462278e-002	-5.000000e+000
1.439883546358694e-003	-3.452563e-002	-5.000000e+000
1.442813233858694e-003	-3.404652e-002	-5.000000e+000
1.445742921358694e-003	-3.330671e-002	-5.000000e+000
1.448672608858694e-003	-3.246522e-002	-5.000000e+000
1.451602296358694e-003	-3.168613e-002	-5.000000e+000
1.454531983858694e-003	-3.110791e-002	-5.000000e+000
1.457461671358694e-003	-3.082004e-002	-5.000000e+000
1.460391358858694e-003	-3.085073e-002	-5.000000e+000
1.463321046358693e-003	-3.116694e-002	-5.000000e+000
1.466250733858693e-003	-3.168576e-002	-5.000000e+000
1.469180421358693e-003	-3.229402e-002	-5.000000e+000
1.472110108858693e-003	-3.287173e-002	-5.000000e+000
1.475039796358693e-003	-3.331485e-002	-5.000000e+000
1.477969483858693e-003	-3.355313e-002	-5.000000e+000
1.480899171358693e-003	-3.356018e-002	-5.000000e+000
1.483828858858693e-003	-3.335455e-002	-5.000000e+000
1.486758546358693e-003	-3.299250e-002	-5.000000e+000
1.489688233858693e-003	-3.255430e-002	-5.000000e+000
1.492617921358692e-003	-3.212740e-002	-5.000000e+000
1.495547608858692e-003	-3.177035e-002	-5.000000e+000
1.497170312500000e-003	-3.161946e-002	-5.000000e+000
1.497571015220144e-003	-3.159477e-002	-5.000000e+000
1.497971717940287e-003	-3.157351e-002	-5.000000e+000
1.498372420660431e-003	-3.155569e-002	-5.000000e+000
1.498773123380574e-003	-3.154130e-002	-5.000000e+000
1.499173826100718e-003	-3.153034e-002	-5.000000e+000
1.499574528820861e-003	-3.152282e-002	-5.000000e+000
1.499975231541004e-003	-3.151873e-002	-5.000000e+000
1.499991717941324e-003	-3.151850e-002	-5.000000e+000
1.499994335052398e-003	-3.151849e-002	-5.000000e+000
1.499995627228761e-003	-3.151849e-002	-5.000000e+000
1.499998978031061e-003	-3.151849e-002	-5.000000e+000
1.500000000000000e-003	-3.151847e-002	-5.000000e+000
1.500000102196894e-003	-3.151848e-002	-4.989780e+000
1.500000306590682e-003	-3.151849e-002	-4.969341e+000
1.500000588774175e-003	-3.151849e-002	-4.941123e+000
1.500000895414050e-003	-3.151849e-002	-4.910459e+000
1.500001508693799e-003	-3.151849e-002	-4.849131e+000
1.500002735253298e-003	-3.151849e-002	-4.726475e+000
1.500004404018849e-003	-3.151850e-002	-4.559598e+000
1.500006502668538e-003	-3.151850e-002	-4.349733e+000
1.500008779536487e-003	-3.151849e-002	-4.122046e+000
1.500011129740459e-003	-3.151844e-002	-3.887026e+000
1.500013993558925e-003	-3.151812e-002	-3.600644e+000
1.500019340911407e-003	-3.151575e-002	-3.065909e+000
1.500024984022358e-003	-3.150750e-002	-2.501598e+000
1.500030603726055e-003	-3.148492e-002	-1.939627e+000
1.500036105850209e-003	-3.143187e-002	-1.389415e+000
1.500041873109074e-003	-3.130510e-002	-8.126891e-001
1.500048890002975e-003	-3.097850e-002	-1.109997e-001
1.500056129942637e-003	-3.031592e-002	6.129943e-001
1.500063219488168e-003	-2.905576e-002	1.321949e+000
1.500072343596245e-003	-2.608459e-002	2.234360e+000
1.500081887167646e-003	-2.101582e-002	3.188717e+000
1.500088646943255e-003	-1.605132e-002	3.864694e+000
1.500089441854735e-003	-1.533091e-002	3.944185e+000
1.500091031677693e-003	-1.368721e-002	4.103168e+000
1.500094211323609e-003	-9.986696e-003	4.421133e+000
1.500100000000000e-003	-2.537101e-003	5.000000e+000
1.500101212555492e-003	-7.067520e-004	5.000000e+000
1.500102829296148e-003	1.854949e-003	5.000000e+000
1.500105350655948e-003	6.164779e-003	5.000000e+000
1.500110393375547e-003	1.598204e-002	5.000000e+000
1.500120478814747e-003	3.893024e-002	5.000000e+000
1.500130400429018e-003	6.534360e-002	5.000000e+000
1.500139984051793e-003	9.472881e-002	5.000000e+000
1.500150304455684e-003	1.301907e-001	5.000000e+000
1.500162728385712e-003	1.776193e-001	5.000000e+000
1.500180719335224e-003	2.541618e-001	5.000000e+000
1.500201747855527e-003	3.547979e-001	5.000000e+000
1.500226043456384e-003	4.861777e-001	5.000000e+000
1.500254748837184e-003	6.596022e-001	5.000000e+000
1.500293332829236e-003	9.123001e-001	5.000000e+000
1.500332963696496e-003	1.182878e+000	5.000000e+000
1.500390917242216e-003	1.582082e+000	5.000000e+000
1.500440423723812e-003	1.921381e+000	5.000000e+000
1.500492299512939e-003	2.276433e+000	5.000000e+000
1.500573279219111e-003	2.830040e+000	5.000000e+000
1.500649802585231e-003	3.351242e+000	5.000000e+000
1.500724006060884e-003	3.855209e+000	5.000000e+000
1.500831245955972e-003	4.581322e+000	5.000000e+000
1.500868523181535e-003	4.832963e+000	5.000000e+000
1.500895908550704e-003	5.017804e+000	5.000000e+000
1.500909277098654e-003	5.108070e+000	5.000000e+000
1.500920922609455e-003	5.186537e+000	5.000000e+000
1.500932920708757e-003	5.267175e+000	5.000000e+000
1.500946648822464e-003	5.358936e+000	5.000000e+000
1.500967794918892e-003	5.497035e+000	5.000000e+000
1.500987794436511e-003	5.617690e+000	5.000000e+000
1.501006962482808e-003	5.717618e+000	5.000000e+000
1.501015848046682e-003	5.754702e+000	5.000000e+000
1.501025403285304e-003	5.784608e+000	5.000000e+000
1.501037690298823e-003	5.812216e+000	5.000000e+000
1.501052513046776e-003	5.834965e+000	5.000000e+000
1.501059161731397e-003	5.841753e+000	5.000000e+000
1.501064517100467e-003	5.845387e+000	5.000000e+000
1.501070432478692e-003	5.848196e+000	5.000000e+000
1.501077247574638e-003	5.850101e+000	5.000000e+000
1.501084327718473e-003	5.850159e+000	5.000000e+000
1.501098488006144e-003	5.845178e+000	5.000000e+000
1.501112926303651e-003	5.833848e+000	5.000000e+000
1.501126869876581e-003	5.816428e+000	5.000000e+000
1.501141858164024e-003	5.792143e+000	5.000000e+000
1.501162855155447e-003	5.753972e+000	5.000000e+000
1.501178286213825e-003	5.725523e+000	5.000000e+000
1.501195092071671e-003	5.695735e+000	5.000000e+000
1.501212658656246e-003	5.666323e+000	5.000000e+000
1.501232670434920e-003	5.634713e+000	5.000000e+000
1.501255115144000e-003	5.601511e+000	5.000000e+000
1.501273998055454e-003	5.575744e+000	5.000000e+000
1.501288871014333e-003	5.557118e+000	5.000000e+000
1.501304407587413e-003	5.538812e+000	5.000000e+000
1.501319952469983e-003	5.520713e+000	5.000000e+000
1.501340608153344e-003	5.495642e+000	5.000000e+000
1.501365263141255e-003	5.463060e+000	5.000000e+000
1.501393972933882e-003	5.421256e+000	5.000000e+000
1.501415413137661e-003	5.387020e+000	5.000000e+000
1.501434390849747e-003	5.354138e+000	5.000000e+000
1.501452479145820e-003	5.320718e+000	5.000000e+000
1.501468535362616e-003	5.289567e+000	5.000000e+000
1.501484029621437e-003	5.258493e+000	5.000000e+000
1.501499578933735e-003	5.226717e+000	5.000000e+000
1.501517463891999e-003	5.189893e+000	5.000000e+000
1.501543938463369e-003	5.135672e+000	5.000000e+000
1.501584285391199e-003	5.054384e+000	5.000000e+000
1.501609805107192e-003	5.004250e+000	5.000000e+000
1.501628555423865e-003	4.968424e+000	5.000000e+000
1.501645726658755e-003	4.936301e+000	5.000000e+000
1.501661159069995e-003	4.907849e+000	5.000000e+000
1.501677099857564e-003	4.878733e+000	5.000000e+000
1.501693057743842e-003	4.849726e+000	5.000000e+000
1.501713409732528e-003	4.812748e+000	5.000000e+000
1.501742517809774e-003	4.759659e+000	5.000000e+000
1.501763819415873e-003	4.720505e+000	5.000000e+000
1.501783579150248e-003	4.683814e+000	5.000000e+000
1.501802586248081e-003	4.648171e+000	5.000000e+000
1.501820621987183e-003	4.614067e+000	5.000000e+000
1.501836228428452e-003	4.584374e+000	5.000000e+000
1.501851869807927e-003	4.554496e+000	5.000000e+000
1.501869104432130e-003	4.521508e+000	5.000000e+000
1.501887807204509e-003	4.485711e+000	5.000000e+000
1.501915016206105e-003	4.433807e+000	5.000000e+000
1.501954520676017e-003	4.358914e+000	5.000000e+000
1.501979461062039e-003	4.312009e+000	5.000000e+000
1.501998955071674e-003	4.275635e+000	5.000000e+000
1.502017644076430e-003	4.240972e+000	5.000000e+000
1.502040700785780e-003	4.198414e+000	5.000000e+000
1.502061877780381e-003	4.159481e+000	5.000000e+000
1.502088414411442e-003	4.110833e+000	5.000000e+000
1.502117939397405e-003	4.056785e+000	5.000000e+000
1.502142363370008e-003	4.012097e+000	5.000000e+000
1.502163970247770e-003	3.972567e+000	5.000000e+000
1.502187623580018e-003	3.929297e+000	5.000000e+000
1.502217535863259e-003	3.874607e+000	5.000000e+000
1.502244694494622e-003	3.825034e+000	5.000000e+000
1.502277782817365e-003	3.764818e+000	5.000000e+000
1.502314664167847e-003	3.697963e+000	5.000000e+000
1.502346490505472e-003	3.640543e+000	5.000000e+000
1.502375756403891e-003	3.588013e+000	5.000000e+000
1.502409568713081e-003	3.527601e+000	5.000000e+000
1.502448323732347e-003	3.458674e+000	5.000000e+000
1.502491030094788e-003	3.383119e+000	5.000000e+000
1.502552314319072e-003	3.275198e+000	5.000000e+000
1.502596528162494e-003	3.197674e+000	5.000000e+000
1.502644372040151e-003	3.114235e+000	5.000000e+000
1.502697590587506e-003	3.022089e+000	5.000000e+000
1.502777041444892e-003	2.885643e+000	5.000000e+000
1.502842450841266e-003	2.774328e+000	5.000000e+000
1.502918334467036e-003	2.646479e+000	5.000000e+000
1.503002194465189e-003	2.506607e+000	5.000000e+000
1.503083933804642e-003	2.371861e+000	5.000000e+000
1.503183723415178e-003	2.209575e+000	5.000000e+000
1.503298767822566e-003	2.025417e+000	5.000000e+000
1.503432604148137e-003	1.815404e+000	5.000000e+000
1.503607861716862e-003	1.546944e+000	5.000000e+000
1.503794634359274e-003	1.269534e+000	5.000000e+000
1.504040589066578e-003	9.178731e-001	5.000000e+000
1.504301005697564e-003	5.657485e-001	5.000000e+000
1.504793178108999e-003	-4.344850e-002	5.000000e+000
1.505504275579974e-003	-8.200496e-001	5.000000e+000
1.506177123750398e-003	-1.437220e+000	5.000000e+000
1.506897975032669e-003	-1.975810e+000	5.000000e+000
1.507392703921320e-003	-2.276023e+000	5.000000e+000
1.507670550213208e-003	-2.415657e+000	5.000000e+000
1.507825873289059e-003	-2.484165e+000	5.000000e+000
1.507907157478430e-003	-2.517151e+000	5.000000e+000
1.507963552788778e-003	-2.538939e+000	5.000000e+000
1.508028890369461e-003	-2.563213e+000	5.000000e+000
1.508068334918602e-003	-2.577332e+000	5.000000e+000
1.508100590021272e-003	-2.588673e+000	5.000000e+000
1.508135655869967e-003	-2.600771e+000	5.000000e+000
1.508164269583162e-003	-2.610316e+000	5.000000e+000
1.508197944151062e-003	-2.621290e+000	5.000000e+000
1.508227162206648e-003	-2.630695e+000	5.000000e+000
1.508259713932008e-003	-2.640926e+000	5.000000e+000
1.508300461348403e-003	-2.653324e+000	5.000000e+000
1.508389695963896e-003	-2.679270e+000	5.000000e+000
1.508490550099518e-003	-2.706383e+000	5.000000e+000
1.508565855370539e-003	-2.725174e+000	5.000000e+000
1.508643122289911e-003	-2.743114e+000	5.000000e+000
1.508756846834795e-003	-2.767148e+000	5.000000e+000
1.508881712629610e-003	-2.790648e+000	5.000000e+000
1.509007412954804e-003	-2.811146e+000	5.000000e+000
1.509129264286306e-003	-2.827978e+000	5.000000e+000
1.509249012788372e-003	-2.841594e+000	5.000000e+000
1.509372175193438e-003	-2.852533e+000	5.000000e+000
1.509518486406855e-003	-2.861395e+000	5.000000e+000
1.509724797549036e-003	-2.866174e+000	5.000000e+000
1.510066726616983e-003	-2.857023e+000	5.000000e+000
1.510520100925088e-003	-2.815655e+000	5.000000e+000
1.511111810966614e-003	-2.717061e+000	5.000000e+000
1.511776531084615e-003	-2.558708e+000	5.000000e+000
1.512242605999968e-003	-2.417714e+000	5.000000e+000
1.512786002550815e-003	-2.223327e+000	5.000000e+000
1.513451514081269e-003	-1.956774e+000	5.000000e+000
1.514060331733484e-003	-1.691586e+000	5.000000e+000
1.514679991226094e-003	-1.405581e+000	5.000000e+000
1.515404014606889e-003	-1.060776e+000	5.000000e+000
1.516132360092661e-003	-7.113447e-001	5.000000e+000
1.516964764577846e-003	-3.186053e-001	5.000000e+000
1.517781101002425e-003	4.936127e-002	5.000000e+000
1.518735450004603e-003	4.484580e-001	5.000000e+000
1.519620312130025e-003	7.856547e-001	5.000000e+000
1.520144349413020e-003	9.654320e-001	5.000000e+000
1.520617024606099e-003	1.110721e+000	5.000000e+000
1.521162524389284e-003	1.260670e+000	5.000000e+000
1.521703737857704e-003	1.390604e+000	5.000000e+000
1.522310849736799e-003	1.513295e+000	5.000000e+000
1.522946094325505e-003	1.614898e+000	5.000000e+000
1.523740550692817e-003	1.704736e+000	5.000000e+000
1.524605632772387e-003	1.760711e+000	5.000000e+000
1.525388389108057e-003	1.775804e+000	5.000000e+000
1.525940346038308e-003	1.767179e+000	5.000000e+000
1.526131364875839e-003	1.759812e+000	5.000000e+000
1.526248040520632e-003	1.753861e+000	5.000000e+000
1.526325367765413e-003	1.749506e+000	5.000000e+000
1.526402599614809e-003	1.744851e+000	5.000000e+000
1.526474278252296e-003	1.740253e+000	5.000000e+000
1.526541028859587e-003	1.735723e+000	5.000000e+000
1.526633008129274e-003	1.729112e+000	5.000000e+000
1.526733437253792e-003	1.721441e+000	5.000000e+000
1.526837093288299e-003	1.713017e+000	5.000000e+000
1.526951666350485e-003	1.703070e+000	5.000000e+000
1.527098554177459e-003	1.689225e+000	5.000000e+000
1.527375725676072e-003	1.660360e+000	5.000000e+000
1.527718755886707e-003	1.620509e+000	5.000000e+000
1.528063591328731e-003	1.575429e+000	5.000000e+000
1.528515869611437e-003	1.509262e+000	5.000000e+000
1.528996722542742e-003	1.431130e+000	5.000000e+000
1.529564117067429e-003	1.329197e+000	5.000000e+000
1.530245571840199e-003	1.195558e+000	5.000000e+000
1.530930486633636e-003	1.050968e+000	5.000000e+000
1.531659804886634e-003	8.876451e-001	5.000000e+000
1.532539304657789e-003	6.824141e-001	5.000000e+000
1.533558476069100e-003	4.397250e-001	5.000000e+000
1.534771565647431e-003	1.526173e-001	5.000000e+000
1.535982692875779e-003	-1.244417e-001	5.000000e+000
1.536922397457791e-003	-3.278695e-001	5.000000e+000
1.537561669870831e-003	-4.577833e-001	5.000000e+000
1.537993873914690e-003	-5.404984e-001	5.000000e+000
1.538376700104031e-003	-6.097845e-001	5.000000e+000
1.538797949162913e-003	-6.818939e-001	5.000000e+000
1.539207298351309e-003	-7.475761e-001	5.000000e+000
1.539697835489550e-003	-8.200510e-001	5.000000e+000
1.540302597329871e-003	-8.999447e-001	5.000000e+000
1.541062486579957e-003	-9.857761e-001	5.000000e+000
1.541880818965540e-003	-1.059476e+000	5.000000e+000
1.542798895431675e-003	-1.117652e+000	5.000000e+000
1.543855553350803e-003	-1.154120e+000	5.000000e+000
1.544896336195942e-003	-1.157204e+000	5.000000e+000
1.546165587587925e-003	-1.120460e+000	5.000000e+000
1.547328142790254e-003	-1.050999e+000	5.000000e+000
1.548599884625280e-003	-9.386296e-001	5.000000e+000
1.549891505399411e-003	-7.945697e-001	5.000000e+000
1.550967514116461e-003	-6.552619e-001	5.000000e+000
1.551830589196119e-003	-5.328473e-001	5.000000e+000
1.552589704529402e-003	-4.193896e-001	5.000000e+000
1.553361371520204e-003	-3.007081e-001	5.000000e+000
1.554056546488684e-003	-1.924295e-001	5.000000e+000
1.554760201682273e-003	-8.281381e-002	5.000000e+000
1.555450902849516e-003	2.353302e-002	5.000000e+000
1.556148035104063e-003	1.284036e-001	5.000000e+000
1.556865595270578e-003	2.325414e-001	5.000000e+000
1.557618354469100e-003	3.363779e-001	5.000000e+000
1.558413694756175e-003	4.386212e-001	5.000000e+000
1.559298552186573e-003	5.418745e-001	5.000000e+000
1.560252947421406e-003	6.387870e-001	5.000000e+000
1.561400271034184e-003	7.335071e-001	5.000000e+000
1.562690449308675e-003	8.070699e-001	5.000000e+000
1.564614773870719e-003	8.581777e-001	5.000000e+000
1.566390060118677e-003	8.459083e-001	5.000000e+000
1.568244168489170e-003	7.727334e-001	5.000000e+000
1.569804024726974e-003	6.697856e-001	5.000000e+000
1.571350410594783e-003	5.359175e-001	5.000000e+000
1.573011236070902e-003	3.690832e-001	5.000000e+000
1.575062446315869e-003	1.483892e-001	5.000000e+000
1.576496284512924e-003	-5.693977e-003	5.000000e+000
1.578131838437097e-003	-1.705012e-001	5.000000e+000
1.579780011552193e-003	-3.151902e-001	5.000000e+000
1.581574891223574e-003	-4.371394e-001	5.000000e+000
1.583776438527026e-003	-5.329664e-001	5.000000e+000
1.585678596627025e-003	-5.651621e-001	5.000000e+000
1.587389830621801e-003	-5.503560e-001	5.000000e+000
1.588872865011063e-003	-5.052167e-001	5.000000e+000
1.590461787281018e-003	-4.284828e-001	5.000000e+000
1.592052433059475e-003	-3.297121e-001	5.000000e+000
1.593643964545515e-003	-2.149764e-001	5.000000e+000
1.595370309249891e-003	-8.122086e-002	5.000000e+000
1.596649637139904e-003	1.884583e-002	5.000000e+000
1.598224978289417e-003	1.361340e-001	5.000000e+000
1.600036509601276e-003	2.561648e-001	5.000000e+000
1.601802913501355e-003	3.510638e-001	5.000000e+000
1.603608258189909e-003	4.160560e-001	5.000000e+000
1.606106991143627e-003	4.570046e-001	5.000000e+000
1.607935520639567e-003	4.502462e-001	5.000000e+000
1.609799903691111e-003	4.095342e-001	5.000000e+000
1.611283749321814e-003	3.572352e-001	5.000000e+000
1.612750458951035e-003	2.903832e-001	5.000000e+000
1.614505730467398e-003	1.983026e-001	5.000000e+000
1.616722314453128e-003	7.458866e-002	5.000000e+000
1.618170606999162e-003	-5.478405e-003	5.000000e+000
1.619794731633254e-003	-8.871165e-002	5.000000e+000
1.621431728549949e-003	-1.608401e-001	5.000000e+000
1.623210802427839e-003	-2.202691e-001	5.000000e+000
1.625418905327003e-003	-2.659117e-001	5.000000e+000
1.627240688683578e-003	-2.785983e-001	5.000000e+000
1.628945452266598e-003	-2.686286e-001	5.000000e+000
1.630269440017327e-003	-2.468349e-001	5.000000e+000
1.631734510565133e-003	-2.098853e-001	5.000000e+000
1.633275507335353e-003	-1.606055e-001	5.000000e+000
1.634807596635815e-003	-1.037560e-001	5.000000e+000
1.636518849123073e-003	-3.520731e-002	5.000000e+000
1.637907273458507e-003	2.138785e-002	5.000000e+000
1.639189953656901e-003	7.157262e-002	5.000000e+000
1.641068446400410e-003	1.379814e-001	5.000000e+000
1.642779932285252e-003	1.881253e-001	5.000000e+000
1.644634379288350e-003	2.273543e-001	5.000000e+000
1.646499565752065e-003	2.499045e-001	5.000000e+000
1.648196535360044e-003	2.543992e-001	5.000000e+000
1.649909684668359e-003	2.445925e-001	5.000000e+000
1.651084574350071e-003	2.295664e-001	5.000000e+000
1.652430342663562e-003	2.044543e-001	5.000000e+000
1.653886433610980e-003	1.707818e-001	5.000000e+000
1.655348897863062e-003	1.318011e-001	5.000000e+000
1.657051852132553e-003	8.281603e-002	5.000000e+000
1.658816437050095e-003	3.133362e-002	5.000000e+000
1.660322191847592e-003	-1.053920e-002	5.000000e+000
1.661987900998079e-003	-5.174892e-002	5.000000e+000
1.663746694249357e-003	-8.729011e-002	5.000000e+000
1.665513871313772e-003	-1.123952e-001	5.000000e+000
1.667520768549560e-003	-1.273736e-001	5.000000e+000
1.669271118142137e-003	-1.283595e-001	5.000000e+000
1.670999912053927e-003	-1.188661e-001	5.000000e+000
1.672082353416082e-003	-1.076647e-001	5.000000e+000
1.673338353157702e-003	-8.978760e-002	5.000000e+000
1.674682049295085e-003	-6.682307e-002	5.000000e+000
1.676027604503202e-003	-4.075708e-002	5.000000e+000
1.677620167021567e-003	-7.680460e-003	5.000000e+000
1.679261241991610e-003	2.685567e-002	5.000000e+000
1.680943261922470e-003	6.061202e-002	5.000000e+000
1.682715622387016e-003	9.188651e-002	5.000000e+000
1.684788501580124e-003	1.209712e-001	5.000000e+000
1.686615291971891e-003	1.382755e-001	5.000000e+000
1.688447418016140e-003	1.462100e-001	5.000000e+000
1.690382591581603e-003	1.447890e-001	5.000000e+000
1.692230556459316e-003	1.352709e-001	5.000000e+000
1.693463006861764e-003	1.244438e-001	5.000000e+000
1.694839686898654e-003	1.085145e-001	5.000000e+000
1.696387407694138e-003	8.766328e-002	5.000000e+000
1.697837778545059e-003	6.628865e-002	5.000000e+000
1.699684497271026e-003	3.836383e-002	5.000000e+000
1.701725479386978e-003	8.604245e-003	5.000000e+000
1.703079722260966e-003	-9.154066e-003	5.000000e+000
1.704707690841788e-003	-2.689529e-002	5.000000e+000
1.706441943901995e-003	-4.101651e-002	5.000000e+000
1.708224420080015e-003	-4.939297e-002	5.000000e+000
1.710331620102286e-003	-5.188952e-002	5.000000e+000
1.711816129335802e-003	-4.866583e-002	5.000000e+000
1.713418412195843e-003	-4.066540e-002	5.000000e+000
1.714551047868073e-003	-3.262801e-002	5.000000e+000
1.715860220952384e-003	-2.115207e-002	5.000000e+000
1.717165070677769e-003	-8.207632e-003	5.000000e+000
1.718475888624835e-003	5.819373e-003	5.000000e+000
1.720037729713058e-003	2.296770e-002	5.000000e+000
1.721716047316175e-003	4.080775e-002	5.000000e+000
1.723647554431579e-003	5.909868e-002	5.000000e+000
1.725967446361192e-003	7.631134e-002	5.000000e+000
1.728389413118932e-003	8.780822e-002	5.000000e+000
1.730347056491829e-003	9.140426e-002	5.000000e+000
1.732064679331141e-003	9.003504e-002	5.000000e+000
1.733436920339596e-003	8.598346e-002	5.000000e+000
1.734905277677267e-003	7.917573e-002	5.000000e+000
1.736090164944744e-003	7.216474e-002	5.000000e+000
1.737358187151106e-003	6.342341e-002	5.000000e+000
1.738571735543342e-003	5.428333e-002	5.000000e+000
1.739790012798707e-003	4.467251e-002	5.000000e+000
1.741274826966644e-003	3.290028e-002	5.000000e+000
1.742663216252380e-003	2.237542e-002	5.000000e+000
1.744422194590812e-003	1.037156e-002	5.000000e+000
1.746165887174829e-003	4.042378e-004	5.000000e+000
1.747673449646552e-003	-6.058204e-003	5.000000e+000
1.749304468728927e-003	-1.045220e-002	5.000000e+000
1.750924297982750e-003	-1.225472e-002	5.000000e+000
1.752282510866353e-003	-1.166308e-002	5.000000e+000
1.753707593340648e-003	-9.093646e-003	5.000000e+000
1.754921205486537e-003	-5.507600e-003	5.000000e+000
1.756187558056538e-003	-5.553230e-004	5.000000e+000
1.757314039877465e-003	4.676705e-003	5.000000e+000
1.758467270380741e-003	1.066410e-002	5.000000e+000
1.759531712945301e-003	1.656591e-002	5.000000e+000
1.760609630028201e-003	2.274046e-002	5.000000e+000
1.761745611467859e-003	2.926393e-002	5.000000e+000
1.762844718265650e-003	3.540429e-002	5.000000e+000
1.764061929908944e-003	4.181249e-002	5.000000e+000
1.765255721438474e-003	4.751131e-002	5.000000e+000
1.766516583782332e-003	5.270147e-002	5.000000e+000
1.767835367899070e-003	5.709646e-002	5.000000e+000
1.769091360138977e-003	6.019125e-002	5.000000e+000
1.770268489352245e-003	6.201769e-002	5.000000e+000
1.771466759813724e-003	6.278164e-002	5.000000e+000
