Freq.,Vn015/Vn006
2.95801246655132e+004,1.91400921998526e+000,-1.20919622276455e+002
2.96483138952412e+004,1.90869775502850e+000,-1.20591794112012e+002
2.97166603173780e+004,1.90328342784994e+000,-1.20264970460046e+002
2.97851642942896e+004,1.89786163134221e+000,-1.19939053783747e+002
2.98538261891773e+004,1.89224843933757e+000,-1.19614183631313e+002
2.99226463660796e+004,1.88669277360563e+000,-1.19290135833499e+002
2.99916251898742e+004,1.88095095221065e+000,-1.18967097984148e+002
3.00607630262800e+004,1.87520845550902e+000,-1.18644902560917e+002
3.01300602418589e+004,1.86931573748135e+000,-1.18323656826865e+002
3.01995172040179e+004,1.86336588313114e+000,-1.18003271295177e+002
3.02691342810108e+004,1.85739041406589e+000,-1.17683708205846e+002
3.03389118419404e+004,1.85142014735075e+000,-1.17364931724034e+002
3.04088502567605e+004,1.84530899127040e+000,-1.17047042984582e+002
3.04789498962775e+004,1.83911865028899e+000,-1.16729981069989e+002
3.05492111321528e+004,1.83293847734355e+000,-1.16413666621085e+002
3.06196343369044e+004,1.82668260379138e+000,-1.16098153613940e+002
3.06902198839092e+004,1.82038194974895e+000,-1.15783407760268e+002
3.07609681474047e+004,1.81400967792208e+000,-1.15469438074439e+002
3.08318795024912e+004,1.80759633856391e+000,-1.15156211711644e+002
3.09029543251336e+004,1.80117181829115e+000,-1.14843697500903e+002
3.09741929921634e+004,1.79465310738622e+000,-1.14531945129502e+002
3.10455958812812e+004,1.78815440519243e+000,-1.14220864336050e+002
3.11171633710578e+004,1.78162089325526e+000,-1.13910485318845e+002
3.11888958409370e+004,1.77502657963672e+000,-1.13600817239196e+002
3.12607936712372e+004,1.76840095308039e+000,-1.13291831180274e+002
3.13328572431535e+004,1.76169099185476e+000,-1.12983554683436e+002
3.14050869387598e+004,1.75503486419792e+000,-1.12675887035622e+002
3.14774831410107e+004,1.74829777818792e+000,-1.12368911071083e+002
3.15500462337438e+004,1.74153583178829e+000,-1.12062581923921e+002
3.16227766016814e+004,1.73483063312857e+000,-1.11756839961603e+002
3.16956746304325e+004,1.72799643307208e+000,-1.11451798659458e+002
3.17687407064953e+004,1.72122134272362e+000,-1.11147330500436e+002
3.18419752172588e+004,1.71440041594642e+000,-1.10843496475926e+002
3.19153785510052e+004,1.70750936368131e+000,-1.10540305153344e+002
3.19889510969115e+004,1.70070642037400e+000,-1.10237652580155e+002
3.20626932450522e+004,1.69383614802979e+000,-1.09935629658972e+002
3.21366053864007e+004,1.68692646767964e+000,-1.09634213295837e+002
3.22106879128319e+004,1.68003031861707e+000,-1.09333366321399e+002
3.22849412171239e+004,1.67312317367197e+000,-1.09033098771889e+002
3.23593656929603e+004,1.66625699881260e+000,-1.08733375507101e+002
3.24339617349324e+004,1.65933153064148e+000,-1.08434251023204e+002
3.25087297385409e+004,1.65242402672641e+000,-1.08135675769341e+002
3.25836701001984e+004,1.64551042734344e+000,-1.07837659726624e+002
3.26587832172310e+004,1.63856717261488e+000,-1.07540212236450e+002
3.27340694878813e+004,1.63169458991480e+000,-1.07243273107280e+002
3.28095293113094e+004,1.62476998456493e+000,-1.06946907817125e+002
3.28851630875957e+004,1.61789301995126e+000,-1.06651057547289e+002
3.29609712177432e+004,1.61096690405530e+000,-1.06355772375504e+002
3.30369541036789e+004,1.60409026697168e+000,-1.06060995408989e+002
3.31131121482565e+004,1.59721539219663e+000,-1.05766749898027e+002
3.31894457552585e+004,1.59034340386629e+000,-1.05473032482090e+002
3.32659553293979e+004,1.58347540767175e+000,-1.05179839970484e+002
3.33426412763209e+004,1.57665989987989e+000,-1.04887144750719e+002
3.34195040026088e+004,1.56980289698780e+000,-1.04594993479240e+002
3.34965439157801e+004,1.56290615271272e+000,-1.04303382417943e+002
3.35737614242928e+004,1.55615823750150e+000,-1.04012213729182e+002
3.36511569375464e+004,1.54937216994713e+000,-1.03721580953082e+002
3.37287308658842e+004,1.54259589378667e+000,-1.03431457914162e+002
3.38064836205955e+004,1.53587642356806e+000,-1.03141819877639e+002
3.38844156139176e+004,1.52912243883443e+000,-1.02852710382043e+002
3.39625272590382e+004,1.52247231681545e+000,-1.02564060670098e+002
3.40408189700974e+004,1.51574419930395e+000,-1.02275957589853e+002
3.41192911621902e+004,1.50907576367478e+000,-1.01988333563552e+002
3.41979442513682e+004,1.50246725560248e+000,-1.01701188000114e+002
3.42767786546423e+004,1.49587419262247e+000,-1.01414541221831e+002
3.43557947899848e+004,1.48929744221685e+000,-1.01128391980258e+002
3.44349930763311e+004,1.48273785391453e+000,-1.00842739143987e+002
3.45143739335829e+004,1.47619625936713e+000,-1.00557581695488e+002
3.45939377826095e+004,1.46976123602846e+000,-1.00272879281755e+002
3.46736850452504e+004,1.46330131840213e+000,-9.99886910619021e+001
3.47536161443178e+004,1.45690485113374e+000,-9.97049771369085e+001
3.48337315035984e+004,1.45048545364057e+000,-9.94217755589366e+001
3.49140315478558e+004,1.44413061963771e+000,-9.91390476654118e+001
3.49945167028330e+004,1.43784048290832e+000,-9.88567937856679e+001
3.50751873952540e+004,1.43152982422171e+000,-9.85750507341623e+001
3.51560440528270e+004,1.42532736698240e+000,-9.82937636387147e+001
3.52370871042459e+004,1.41910578229636e+000,-9.80129869619734e+001
3.53183169791929e+004,1.41295050309665e+000,-9.77326849179023e+001
3.53997341083407e+004,1.40686160924283e+000,-9.74528581967163e+001
3.54813389233547e+004,1.40079746523859e+000,-9.71735245998847e+001
3.55631318568957e+004,1.39467566320615e+000,-9.68947179371623e+001
3.56451133426216e+004,1.38870459656225e+000,-9.66163540520069e+001
3.57272838151900e+004,1.38271859754323e+000,-9.63385007878406e+001
3.58096437102607e+004,1.37684168755592e+000,-9.60611092935362e+001
3.58921934644977e+004,1.37099177446048e+000,-9.57842132138631e+001
3.59749335155714e+004,1.36508821894185e+000,-9.55078445926931e+001
3.60578643021614e+004,1.35937514203700e+000,-9.52319092837973e+001
3.61409862639584e+004,1.35360948328076e+000,-9.49565025840246e+001
3.62242998416670e+004,1.34791300345785e+000,-9.46815784056724e+001
3.63078054770072e+004,1.34224577975164e+000,-9.44071530440098e+001
3.63915036127178e+004,1.33668770934299e+000,-9.41331976477916e+001
3.64753946925579e+004,1.33111960538797e+000,-9.38597580261463e+001
3.65594791613096e+004,1.32566052977806e+000,-9.35867911611149e+001
3.66437574647804e+004,1.32019231401569e+000,-9.33143418320516e+001
3.67282300498055e+004,1.31475491715632e+000,-9.30423963666591e+001
3.68128973642502e+004,1.30942645523163e+000,-9.27709279414803e+001
3.68977598570121e+004,1.30412894360021e+000,-9.24999661054077e+001
3.69828179780236e+004,1.29886276735048e+000,-9.22295119245110e+001
3.70680721782546e+004,1.29370500726237e+000,-9.19595396993663e+001
3.71535229097143e+004,1.28850226953709e+000,-9.16901045116059e+001
3.72391706254538e+004,1.28344602207300e+000,-9.14211411725306e+001
3.73250157795690e+004,1.27838366769450e+000,-9.11527039974807e+001
3.74110588272023e+004,1.27339142340416e+000,-9.08847682190574e+001
3.74973002245453e+004,1.26846911558300e+000,-9.06173355627547e+001
3.75837404288414e+004,1.26361656304098e+000,-9.03504077692113e+001
3.76703798983878e+004,1.25875911195111e+000,-9.00840111974283e+001
3.77572190925385e+004,1.25400873199212e+000,-8.98181102633603e+001
3.78442584717063e+004,1.24929090501070e+000,-8.95527312124635e+001
3.79314984973651e+004,1.24460587841956e+000,-8.92878754078085e+001
3.80189396320530e+004,1.23999050147949e+000,-8.90235325107477e+001
3.81065823393742e+004,1.23548100344014e+000,-8.87596927607583e+001
3.81944270840015e+004,1.23096775135529e+000,-8.84963927357220e+001
3.82824743316791e+004,1.22652372437627e+000,-8.82336108292256e+001
3.83707245492247e+004,1.22211264890971e+000,-8.79713600599557e+001
3.84591782045322e+004,1.21777056973298e+000,-8.77096308330474e+001
3.85478357665740e+004,1.21353293273520e+000,-8.74484140858013e+001
3.86366977054038e+004,1.20929229321270e+000,-8.71877444129460e+001
3.87257644921586e+004,1.20515552566420e+000,-8.69275909218844e+001
3.88150365990617e+004,1.20105132709421e+000,-8.66679769109099e+001
3.89045144994249e+004,1.19697982417018e+000,-8.64089038570636e+001
3.89941986676512e+004,1.19297613423022e+000,-8.61503629517288e+001
3.90840895792370e+004,1.18907479968801e+000,-8.58923458683964e+001
3.91741877107751e+004,1.18520563084197e+000,-8.56348749094870e+001
3.92644935399568e+004,1.18136871543759e+000,-8.53779515545718e+001
3.93550075455745e+004,1.17763301994421e+000,-8.51215576356480e+001
3.94457302075246e+004,1.17389486244668e+000,-8.48657244464604e+001
3.95366620068096e+004,1.17025722607832e+000,-8.46104243231443e+001
3.96278034255407e+004,1.16665127118211e+000,-8.43556783802242e+001
3.97191549469408e+004,1.16314484156147e+000,-8.41014693149654e+001
3.98107170553465e+004,1.15966962778369e+000,-8.38478177787622e+001
3.99024902362109e+004,1.15625928908803e+000,-8.35947160464787e+001
3.99944749761065e+004,1.15291344289149e+000,-8.33421658697060e+001
4.00866717627270e+004,1.14959832876528e+000,-8.30901779498545e+001
4.01790810848907e+004,1.14638042917520e+000,-8.28387359774145e+001
4.02717034325426e+004,1.14319272945200e+000,-8.25878594882872e+001
4.03645392967572e+004,1.14006819671345e+000,-8.23375412092791e+001
4.04575891697409e+004,1.13700642063380e+000,-8.20877828141351e+001
4.05508535448350e+004,1.13400698612380e+000,-8.18385859581237e+001
4.06443329165179e+004,1.13100426666426e+000,-8.15899690356888e+001
4.07380277804079e+004,1.12812850239217e+000,-8.13418999606350e+001
4.08319386332658e+004,1.12528145190473e+000,-8.10944054702390e+001
4.09260659729977e+004,1.12249528319243e+000,-8.08474787643001e+001
4.10204102986573e+004,1.11980166300849e+000,-8.06011133859311e+001
4.11149721104488e+004,1.11710382815525e+000,-8.03553349134292e+001
4.12097519097296e+004,1.11449765007971e+000,-8.01101208166919e+001
4.13047501990127e+004,1.11191882871945e+000,-7.98654883529993e+001
4.13999674819696e+004,1.10946213363614e+000,-7.96214157289440e+001
4.14954042634329e+004,1.10700037788051e+000,-7.93779352312523e+001
4.15910610493988e+004,1.10462796321295e+000,-7.91350252722585e+001
4.16869383470301e+004,1.10231280134399e+000,-7.88926949133449e+001
4.17830366646587e+004,1.09999212531743e+000,-7.86509602031502e+001
4.18793565117884e+004,1.09779028848259e+000,-7.84097929629616e+001
4.19758983990973e+004,1.09564428274006e+000,-7.81692093504131e+001
4.20726628384409e+004,1.09349202627475e+000,-7.79292248661296e+001
4.21696503428547e+004,1.09148715559249e+000,-7.76898051687096e+001
4.22668614265568e+004,1.08944472016140e+000,-7.74509939013199e+001
4.23642966049506e+004,1.08754800919102e+000,-7.72127503224177e+001
4.24619563946277e+004,1.08564377917370e+000,-7.69751103100819e+001
4.25598413133708e+004,1.08373220833761e+000,-7.67380745794105e+001
4.26579518801557e+004,1.08199421145123e+000,-7.65016038547357e+001
4.27562886151550e+004,1.08027788795646e+000,-7.62657330458605e+001
4.28548520397404e+004,1.07861297199414e+000,-7.60304564861912e+001
4.29536426764851e+004,1.07696916495860e+000,-7.57957816672265e+001
4.30526610491675e+004,1.07543534555982e+000,-7.55616902385163e+001
4.31519076827729e+004,1.07389204287466e+000,-7.53282088577455e+001
4.32513831034972e+004,1.07245727688185e+000,-7.50953130675249e+001
4.33510878387493e+004,1.07101243638438e+000,-7.48630289297266e+001
4.34510224171535e+004,1.06967467916819e+000,-7.46313324574759e+001
4.35511873685532e+004,1.06835539693268e+000,-7.44002430714664e+001
4.36515832240129e+004,1.06708343715587e+000,-7.41697554161537e+001
4.37522105158215e+004,1.06588722511546e+000,-7.39398643593782e+001
4.38530697774949e+004,1.06473709003975e+000,-7.37105767276186e+001
4.39541615437787e+004,1.06363251263951e+000,-7.34818932588936e+001
4.40554863506516e+004,1.06260160655365e+000,-7.32538089097991e+001
4.41570447353275e+004,1.06155794759882e+000,-7.30263416108351e+001
4.42588372362589e+004,1.06061534640126e+000,-7.27994691221211e+001
4.43608643931395e+004,1.05968768258037e+000,-7.25732091357340e+001
4.44631267469071e+004,1.05885942325944e+000,-7.23475455080930e+001
4.45656248397466e+004,1.05804505477183e+000,-7.21224955197335e+001
4.46683592150925e+004,1.05727238270897e+000,-7.18980541176504e+001
4.47713304176325e+004,1.05656881420591e+000,-7.16742164422243e+001
4.48745389933094e+004,1.05590569535145e+000,-7.14509884157563e+001
4.49779854893250e+004,1.05533797456290e+000,-7.12283599795652e+001
4.50816704541422e+004,1.05472634800694e+000,-7.10063578061058e+001
4.51855944374884e+004,1.05418133365947e+000,-7.07849612342981e+001
4.52897579903582e+004,1.05372956374474e+000,-7.05641656726483e+001
4.53941616650165e+004,1.05328788553387e+000,-7.03439868441050e+001
4.54988060150010e+004,1.05291057446879e+000,-7.01244149008275e+001
4.56036915951257e+004,1.05256966114633e+000,-6.99054551746882e+001
4.57088189614836e+004,1.05226462315593e+000,-6.96871078806210e+001
4.58141886714494e+004,1.05204888757325e+000,-6.94693635280892e+001
4.59198012836829e+004,1.05181384782055e+000,-6.92522417203338e+001
4.60256573581317e+004,1.05166669685245e+000,-6.90357233258023e+001
4.61317574560340e+004,1.05152626956422e+000,-6.88198228089407e+001
4.62381021399221e+004,1.05147213987939e+000,-6.86045261478455e+001
4.63446919736248e+004,1.05142369825265e+000,-6.83898474637184e+001
4.64515275222710e+004,1.05145997363773e+000,-6.81757729517449e+001
4.65586093522919e+004,1.05150090656041e+000,-6.79623163972865e+001
4.66659380314249e+004,1.05159874223398e+000,-6.77494686757047e+001
4.67735141287158e+004,1.05172654420792e+000,-6.75372342623039e+001
4.68813382145225e+004,1.05188380110574e+000,-6.73256130463517e+001
4.69894108605175e+004,1.05207000237417e+000,-6.71146048891130e+001
4.70977326396912e+004,1.05236231180782e+000,-6.69041967330149e+001
4.72063041263550e+004,1.05268202377043e+000,-6.66944015252283e+001
4.73151258961440e+004,1.05300291799159e+000,-6.64852232539976e+001
4.74241985260204e+004,1.05337601225286e+000,-6.62766531973021e+001
4.75335225942764e+004,1.05380054612358e+000,-6.60686911974160e+001
4.76430986805375e+004,1.05425030394877e+000,-6.58613411603578e+001
4.77529273657650e+004,1.05475016218159e+000,-6.56545986976237e+001
4.78630092322597e+004,1.05527408136421e+000,-6.54484675801151e+001
4.79733448636648e+004,1.05582156790842e+000,-6.52429474196205e+001
4.80839348449687e+004,1.05644237225734e+000,-6.50380299250397e+001
4.81947797625086e+004,1.05708542756849e+000,-6.48337226842646e+001
4.83058802039731e+004,1.05775024715207e+000,-6.46300252298758e+001
4.84172367584057e+004,1.05851096293534e+000,-6.44269255880725e+001
4.85288500162079e+004,1.05926719120068e+000,-6.42244387316335e+001
4.86407205691419e+004,1.05999399045492e+000,-6.40225677623120e+001
4.87528490103344e+004,1.06081450651329e+000,-6.38212933015322e+001
4.88652359342791e+004,1.06170298630349e+000,-6.36206187593607e+001
4.89778819368404e+004,1.06258507636968e+000,-6.34205546754274e+001
4.90907876152560e+004,1.06348493366110e+000,-6.32210966882369e+001
4.92039535681408e+004,1.06445070146897e+000,-6.30222369697121e+001
4.93173803954893e+004,1.06543298420741e+000,-6.28239821286317e+001
4.94310686986792e+004,1.06645546711527e+000,-6.26263279371837e+001
4.95450190804747e+004,1.06754152297412e+000,-6.24292702763488e+001
4.96592321450293e+004,1.06857027181144e+000,-6.22328258294898e+001
4.97737084978893e+004,1.06968543840906e+000,-6.20369730208369e+001
4.98884487459969e+004,1.07086203600011e+000,-6.18417147205834e+001
5.00034534976935e+004,1.07202787801912e+000,-6.16470603545138e+001
5.01187233627229e+004,1.07325379506577e+000,-6.14529990111846e+001
5.02342589522343e+004,1.07444446409618e+000,-6.12595431771827e+001
5.03500608787861e+004,1.07576460747585e+000,-6.10666689438299e+001
5.04661297563484e+004,1.07707192902547e+000,-6.08743952464413e+001
5.05824662003070e+004,1.07836622298037e+000,-6.06827210627053e+001
5.06990708274660e+004,1.07971719425454e+000,-6.04916358327834e+001
5.08159442560516e+004,1.08110073722122e+000,-6.03011419050050e+001
5.09330871057151e+004,1.08251620435342e+000,-6.01112383745138e+001
5.10504999975362e+004,1.08400911445770e+000,-5.99219181415251e+001
5.11681835540263e+004,1.08541733536779e+000,-5.97332018427098e+001
5.12861383991320e+004,1.08690187242492e+000,-5.95450668747260e+001
5.14043651582381e+004,1.08841593268299e+000,-5.93575184277897e+001
5.15228644581711e+004,1.08998167869158e+000,-5.91705525218055e+001
5.16416369272026e+004,1.09153012084208e+000,-5.89841770642325e+001
5.17606831950522e+004,1.09317429911971e+000,-5.87983762377867e+001
5.18800038928915e+004,1.09477751367980e+000,-5.86131666017346e+001
5.19995996533470e+004,1.09640730542600e+000,-5.84285382301954e+001
5.21194711105035e+004,1.09808550060577e+000,-5.82444871837915e+001
5.22396188999074e+004,1.09983364775275e+000,-5.80610096075685e+001
5.23600436585704e+004,1.10153927487591e+000,-5.78781184949706e+001
5.24807460249726e+004,1.10326908472062e+000,-5.76958041650937e+001
5.26017266390660e+004,1.10502248935689e+000,-5.75140654557349e+001
5.27229861422776e+004,1.10682098775989e+000,-5.73328984681376e+001
5.28445251775134e+004,1.10864178049648e+000,-5.71523047766415e+001
5.29663443891611e+004,1.11050623868899e+000,-5.69722804982314e+001
5.30884444230941e+004,1.11232608140747e+000,-5.67928350726005e+001
5.32108259266747e+004,1.11418859100312e+000,-5.66139565463107e+001
5.33334895487574e+004,1.11611474311428e+000,-5.64356411325197e+001
5.34564359396924e+004,1.11808190240732e+000,-5.62578902784511e+001
5.35796657513294e+004,1.12000289043910e+000,-5.60807129935519e+001
5.37031796370205e+004,1.12196392140952e+000,-5.59040976398739e+001
5.38269782516240e+004,1.12394277839127e+000,-5.57280454851031e+001
5.39510622515080e+004,1.12591751518686e+000,-5.55525576944021e+001
5.40754322945533e+004,1.12795181872285e+000,-5.53776254599935e+001
5.42000890401576e+004,1.13000221274234e+000,-5.52032524546001e+001
5.43250331492385e+004,1.13204696164108e+000,-5.50294397401217e+001
5.44502652842373e+004,1.13410688491105e+000,-5.48561834732418e+001
5.45757861091222e+004,1.13624470713334e+000,-5.46834751163797e+001
5.47015962893923e+004,1.13839628616439e+000,-5.45113205454467e+001
5.48276964920805e+004,1.14049825977228e+000,-5.43397253764249e+001
5.49540873857576e+004,1.14263425303690e+000,-5.41686787153174e+001
5.50807696405354e+004,1.14480357466461e+000,-5.39981791905037e+001
5.52077439280708e+004,1.14698477797347e+000,-5.38282277011196e+001
5.53350109215687e+004,1.14919807062444e+000,-5.36588205305773e+001
5.54625712957861e+004,1.15142214261363e+000,-5.34899585169715e+001
5.55904257270354e+004,1.15363593983598e+000,-5.33216424107200e+001
5.57185748931880e+004,1.15590070352503e+000,-5.31538640552994e+001
5.58470194736781e+004,1.15815424222425e+000,-5.29866286311680e+001
5.59757601495060e+004,1.16047782024960e+000,-5.28199259084580e+001
5.61047976032420e+004,1.16274846757578e+000,-5.26537674399121e+001
5.62341325190299e+004,1.16504733312289e+000,-5.24881430156541e+001
5.63637655825904e+004,1.16735357418973e+000,-5.23230532760458e+001
5.64936974812252e+004,1.16970702407815e+000,-5.21584924947595e+001
5.66239289038202e+004,1.17206670811847e+000,-5.19944633899278e+001
5.67544605408496e+004,1.17443218405194e+000,-5.18309644096034e+001
5.68852930843790e+004,1.17680301358831e+000,-5.16679939945535e+001
5.70164272280696e+004,1.17919866477590e+000,-5.15055485528240e+001
5.71478636671815e+004,1.18161852898562e+000,-5.13436265622733e+001
5.72796030985777e+004,1.18400265169608e+000,-5.11822324687121e+001
5.74116462207276e+004,1.18642986484459e+000,-5.10213566843032e+001
5.75439937337105e+004,1.18889939777993e+000,-5.08609977157230e+001
5.76766463392199e+004,1.19135166334108e+000,-5.07011598888622e+001
5.78096047405666e+004,1.19378642813040e+000,-5.05418415493262e+001
5.79428696426829e+004,1.19626193602321e+000,-5.03830353075447e+001
5.80764417521259e+004,1.19875800508412e+000,-5.02247415372077e+001
5.82103217770819e+004,1.20125468989037e+000,-5.00669605422550e+001
5.83445104273692e+004,1.20379023678799e+000,-4.99096869692448e+001
5.84790084144428e+004,1.20628686668787e+000,-4.97529266696972e+001
5.86138164513975e+004,1.20884056410370e+000,-4.95966687523075e+001
5.87489352529723e+004,1.21135469493488e+000,-4.94409207994757e+001
5.88843655355535e+004,1.21388649957658e+000,-4.92856756679627e+001
5.90201080171791e+004,1.21645447353389e+000,-4.91309299653562e+001
5.91561634175420e+004,1.21901995183019e+000,-4.89766856724420e+001
5.92925324579946e+004,1.22158257092776e+000,-4.88229411315985e+001
5.94292158615518e+004,1.22417971020574e+000,-4.86696911934388e+001
5.95662143528956e+004,1.22677305326183e+000,-4.85169377391487e+001
5.97035286583782e+004,1.22939976761426e+000,-4.83646756689520e+001
5.98411595060265e+004,1.23196565306875e+000,-4.82129119056626e+001
5.99791076255455e+004,1.23462005916499e+000,-4.80616311455152e+001
6.01173737483223e+004,1.23723165806933e+000,-4.79108436396198e+001
6.02559586074303e+004,1.23985606496923e+000,-4.77605426441772e+001
6.03948629376325e+004,1.24251127350001e+000,-4.76107248708817e+001
6.05340874753858e+004,1.24514132993726e+000,-4.74613936187635e+001
6.06736329588450e+004,1.24781959419112e+000,-4.73125406780995e+001
6.08135001278662e+004,1.25045362743118e+000,-4.71641725191862e+001
6.09536897240113e+004,1.25311653031084e+000,-4.70162809942315e+001
6.10942024905516e+004,1.25580767194121e+000,-4.68688644895730e+001
6.12350391724717e+004,1.25847191937583e+000,-4.67219260979142e+001
6.13762005164738e+004,1.26114535852308e+000,-4.65754609733103e+001
6.15176872709812e+004,1.26386365984151e+000,-4.64294643690842e+001
6.16595001861425e+004,1.26653599334399e+000,-4.62839423623193e+001
6.18016400138359e+004,1.26925218082854e+000,-4.61388855815713e+001
6.19441075076724e+004,1.27195773843649e+000,-4.59942969628680e+001
6.20869034230006e+004,1.27465237953427e+000,-4.58501748078360e+001
6.22300285169102e+004,1.27737143420857e+000,-4.57065144493142e+001
6.23734835482362e+004,1.28007880450050e+000,-4.55633172042943e+001
6.25172692775628e+004,1.28284503440661e+000,-4.54205755298555e+001
6.26613864672278e+004,1.28554566267764e+000,-4.52782980112983e+001
6.28058358813260e+004,1.28828649935593e+000,-4.51364742179400e+001
6.29506182857139e+004,1.29101416461405e+000,-4.49951068332398e+001
6.30957344480135e+004,1.29376340436481e+000,-4.48541913273974e+001
6.32411851376161e+004,1.29651620684231e+000,-4.47137274733371e+001
6.33869711256868e+004,1.29927216841086e+000,-4.45737136061937e+001
6.35330931851685e+004,1.30201353453761e+000,-4.44341494439947e+001
6.36795520907857e+004,1.30475736305689e+000,-4.42950319185607e+001
6.38263486190489e+004,1.30753777508217e+000,-4.41563566445958e+001
6.39734835482589e+004,1.31026805030473e+000,-4.40181287755427e+001
6.41209576585102e+004,1.31305119820412e+000,-4.38803385148318e+001
6.42687717316960e+004,1.31578373776956e+000,-4.37429922730835e+001
6.44169265515117e+004,1.31858516428874e+000,-4.36060790623498e+001
6.45654229034595e+004,1.32135244204819e+000,-4.34696052012829e+001
6.47142615748523e+004,1.32410245766854e+000,-4.33335676721008e+001
6.48634433548178e+004,1.32688574499111e+000,-4.31979609216697e+001
6.50129690343030e+004,1.32965104464420e+000,-4.30627871921218e+001
6.51628394060782e+004,1.33246543562154e+000,-4.29280397237083e+001
6.53130552647411e+004,1.33524425874825e+000,-4.27937232498210e+001
6.54636174067214e+004,1.33800417721412e+000,-4.26598348121346e+001
6.56145266302844e+004,1.34081171438407e+000,-4.25263677728228e+001
6.57657837355359e+004,1.34358293024776e+000,-4.23933267249451e+001
6.59173895244260e+004,1.34635094419366e+000,-4.22607075246641e+001
6.60693448007534e+004,1.34914850609840e+000,-4.21285061058066e+001
6.62216503701700e+004,1.35194201468523e+000,-4.19967232894408e+001
6.63743070401847e+004,1.35473114292753e+000,-4.18653574374614e+001
6.65273156201679e+004,1.35751556723127e+000,-4.17344069141444e+001
6.66806769213559e+004,1.36029496740658e+000,-4.16038700862274e+001
6.68343917568552e+004,1.36310165279384e+000,-4.14737429895302e+001
6.69884609416464e+004,1.36586996694206e+000,-4.13440286805271e+001
6.71428852925889e+004,1.36866476193168e+000,-4.12147208842102e+001
6.72976656284254e+004,1.37142075083032e+000,-4.10858225919550e+001
6.74528027697858e+004,1.37420243075472e+000,-4.09573276043309e+001
6.76082975391918e+004,1.37700923318522e+000,-4.08292343555354e+001
6.77641507610611e+004,1.37980850797000e+000,-4.07015435117634e+001
6.79203632617121e+004,1.38256796528927e+000,-4.05742556745495e+001
6.80769358693677e+004,1.38535140064869e+000,-4.04473647922422e+001
6.82338694141605e+004,1.38815826303529e+000,-4.03208693091422e+001
6.83911647281365e+004,1.39089280584520e+000,-4.01947741638628e+001
6.85488226452597e+004,1.39371350581086e+000,-4.00690669211602e+001
6.87068440014167e+004,1.39649306540112e+000,-3.99437546573121e+001
6.88652296344211e+004,1.39926294574310e+000,-3.98188336159305e+001
6.90239803840177e+004,1.40205426275781e+000,-3.96943001077752e+001
6.91830970918871e+004,1.40480389294939e+000,-3.95701567636744e+001
6.93425806016503e+004,1.40757425790136e+000,-3.94463978165390e+001
6.95024317588731e+004,1.41036484008818e+000,-3.93230217341739e+001
6.96626514110703e+004,1.41311304224515e+000,-3.92000310649680e+001
6.98232404077105e+004,1.41588078081944e+000,-3.90774201448003e+001
6.99841996002207e+004,1.41866755050793e+000,-3.89551874511787e+001
7.01455298419905e+004,1.42144206258986e+000,-3.88333334588280e+001
7.03072319883767e+004,1.42417336954486e+000,-3.87118585870777e+001
7.04693068967080e+004,1.42695334200675e+000,-3.85907553412005e+001
7.06317554262895e+004,1.42968963017325e+000,-3.84700281074850e+001
7.07945784384071e+004,1.43247360887016e+000,-3.83496694856108e+001
7.09577767963321e+004,1.43521343677163e+000,-3.82296837829422e+001
7.11213513653261e+004,1.43793942104270e+000,-3.81100675085685e+001
7.12853030126452e+004,1.44068154029843e+000,-3.79908172321050e+001
7.14496326075445e+004,1.44346944735532e+000,-3.78719295824804e+001
7.16143410212834e+004,1.44618226561872e+000,-3.77534105809985e+001
7.17794291271293e+004,1.44894010699549e+000,-3.76352512087724e+001
7.19448978003631e+004,1.45165263303825e+000,-3.75174555465891e+001
7.21107479182831e+004,1.45437947050293e+000,-3.74000183856534e+001
7.22769803602101e+004,1.45712016778273e+000,-3.72829382545716e+001
7.24435960074921e+004,1.45987427732960e+000,-3.71662136856666e+001
7.26105957435085e+004,1.46255268680807e+000,-3.70498485770302e+001
7.27779804536754e+004,1.46530305800872e+000,-3.69338324806056e+001
7.29457510254499e+004,1.46800688806018e+000,-3.68181710645007e+001
7.31139083483347e+004,1.47072285593759e+000,-3.67028593027930e+001
7.32824533138834e+004,1.47342129334124e+000,-3.65878974846284e+001
7.34513868157044e+004,1.47616033038848e+000,-3.64732806811184e+001
7.36207097494666e+004,1.47885206505902e+000,-3.63590126254543e+001
7.37904230129030e+004,1.48152555177870e+000,-3.62450901093574e+001
7.39605275058167e+004,1.48423845898409e+000,-3.61315082909126e+001
7.41310241300846e+004,1.48693244605475e+000,-3.60182691306685e+001
7.43019137896630e+004,1.48963610718212e+000,-3.59053695068591e+001
7.44731973905918e+004,1.49229165172869e+000,-3.57928113048183e+001
7.46448758409995e+004,1.49495637150071e+000,-3.56805897603661e+001
7.48169500511082e+004,1.49765840660558e+000,-3.55687018360395e+001
7.49894209332384e+004,1.50031174374747e+000,-3.54571510119933e+001
7.51622894018133e+004,1.50297322208544e+000,-3.53459326078879e+001
7.53355563733645e+004,1.50564245262803e+000,-3.52350452275993e+001
7.55092227665361e+004,1.50829081472430e+000,-3.51244890621282e+001
7.56832895020901e+004,1.51091815260001e+000,-3.50142626904943e+001
7.58577575029111e+004,1.51358048217896e+000,-3.49043615753281e+001
7.60326276940109e+004,1.51624919257511e+000,-3.47947859208427e+001
